School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Leopold,-12.94,-1.47,-14.41,424,281,372
Marshfield,-10.04,-4.55,-14.58,391,339,373
Dadeville,-6.04,-8.56,-14.59,343,402,374
Alton,-2.76,-11.9,-14.65,298,439,375
Chamois,-16.54,1.82,-14.72,458,219,376
Bloomfield,-15.06,0.24,-14.82,444,248,377
Perryville,5.05,-19.98,-14.93,170,491,378
Affton,-9.93,-5.07,-15.0,387,350,379
Louisiana,-7.03,-8.0,-15.03,358,387,380
Couch,-4.33,-10.78,-15.11,315,429,381
Northland Christian,-6.5,-8.62,-15.12,350,403,382
Newburg,-2.94,-12.36,-15.3,300,443,383
Greenville,-5.25,-10.06,-15.31,329,421,384
Butler,-16.02,0.59,-15.43,454,241,385
Lutheran (Kansas City),-9.74,-6.19,-15.94,384,363,386
Thomas Jefferson Independent Day,-7.85,-8.09,-15.94,367,390,387
Walnut Grove,-7.31,-8.78,-16.08,359,407,388
Laquey,-4.66,-11.47,-16.13,320,435,389
Concordia,-12.09,-4.12,-16.21,414,326,390
New Covenant Academy,2.06,-18.3,-16.24,214,484,391
Drexel,-13.21,-3.18,-16.39,430,310,392
Advance,-7.65,-8.82,-16.47,364,411,393
Green Ridge,-15.65,-0.88,-16.54,449,264,394
Holden,-10.99,-5.77,-16.76,402,357,395
Otterville,-10.85,-6.0,-16.85,401,359,396
Fordland,-2.72,-14.19,-16.91,294,459,397
Wright City,-12.82,-4.27,-17.09,422,330,398
Arcadia Valley,-12.16,-5.17,-17.33,416,351,399
Calvary Lutheran,-13.41,-4.31,-17.72,432,332,400
DeSoto,-13.1,-4.72,-17.83,425,344,401
Appleton City,-13.17,-4.75,-17.92,428,346,402
Conway,-2.25,-15.95,-18.19,286,471,403
Portageville,-13.57,-4.66,-18.22,433,341,404
North Nodaway,-19.65,1.37,-18.28,478,227,405
Missouri Military Academy,-3.23,-15.14,-18.37,303,464,406
Saxony Lutheran,-17.3,-1.23,-18.53,462,274,407
Knox County,-12.49,-6.05,-18.53,420,361,408
Tri-County,-7.89,-10.81,-18.7,368,430,409
Kelly,4.01,-22.94,-18.94,186,500,410
Fox,-10.79,-8.18,-18.96,400,393,411
Jamestown,-8.25,-10.71,-18.97,370,427,412
Fayette,-8.34,-10.71,-19.05,371,426,413
Marionville,-10.72,-8.65,-19.38,398,405,414
Excelsior Springs,-11.0,-8.5,-19.5,404,401,415
Ellington,-1.98,-17.68,-19.65,279,481,416
Tuscumbia,-5.84,-13.85,-19.68,339,457,417
Orrick,-14.26,-5.51,-19.77,437,354,418
Gideon,-6.06,-13.74,-19.79,345,455,419
Gloria Deo Academy,-13.18,-6.94,-20.12,429,376,420
Humansville,-17.44,-2.74,-20.18,463,303,421
Cole Camp,-15.99,-4.64,-20.63,453,340,422
Highland,-13.82,-7.24,-21.06,436,377,423
Brashear,-8.73,-12.77,-21.49,375,448,424
La Plata,-12.93,-8.62,-21.55,423,404,425
McKinley Classical Leadership,1.63,-23.32,-21.69,223,503,426
